,course_id,certificate type,rating,reviews,coursera plus,difficulty
214,215,Beginner,4.6,86000,True,Professional Certificate
215,216,Beginner,4.6,77000,True,Professional Certificate
216,217,Beginner,4.8,43000,True,Professional Certificate
217,218,Beginner,4.8,159000,True,Professional Certificate
218,219,Beginner,4.8,119000,True,Professional Certificate
219,220,Beginner,4.8,34000,True,Professional Certificate
220,221,Beginner,4.8,196000,True,Professional Certificate
221,222,Beginner,4.8,86000,True,Professional Certificate
222,223,Beginner,4.9,29000,True,Specialization
223,224,Beginner,4.7,7800,True,Course
224,225,Beginner,4.6,136000,True,Professional Certificate
225,226,Intermediate,4.8,145000,True,Specialization
226,227,Beginner,4.6,86000,True,Professional Certificate
227,228,Beginner,4.6,77000,True,Professional Certificate
228,229,Beginner,4.8,43000,True,Professional Certificate
229,230,Beginner,4.8,159000,True,Professional Certificate
230,231,Beginner,4.8,119000,True,Professional Certificate
231,232,Beginner,4.8,34000,True,Professional Certificate
232,233,Beginner,4.8,196000,True,Professional Certificate
233,234,Beginner,4.8,86000,True,Professional Certificate
234,235,Beginner,4.9,29000,True,Specialization
235,236,Beginner,4.7,7800,True,Course
236,237,Beginner,4.6,136000,True,Professional Certificate
237,238,Intermediate,4.8,145000,True,Specialization
238,239,Beginner,4.6,86000,True,Professional Certificate
239,240,Beginner,4.6,77000,True,Professional Certificate
240,241,Beginner,4.8,43000,True,Professional Certificate
241,242,Beginner,4.8,159000,True,Professional Certificate
242,243,Beginner,4.8,119000,True,Professional Certificate
243,244,Beginner,4.8,34000,True,Professional Certificate
244,245,Beginner,4.8,196000,True,Professional Certificate
245,246,Beginner,4.8,86000,True,Professional Certificate
246,247,Beginner,4.9,29000,True,Specialization
247,248,Beginner,4.7,7800,True,Course
248,249,Beginner,4.6,136000,True,Professional Certificate
249,250,Intermediate,4.8,145000,True,Specialization
250,251,Beginner,4.6,86000,True,Professional Certificate
251,252,Beginner,4.6,77000,True,Professional Certificate
252,253,Beginner,4.8,43000,True,Professional Certificate
253,254,Beginner,4.8,159000,True,Professional Certificate
254,255,Beginner,4.8,119000,True,Professional Certificate
255,256,Beginner,4.8,34000,True,Professional Certificate
256,257,Beginner,4.8,196000,True,Professional Certificate
257,258,Beginner,4.8,86000,True,Professional Certificate
258,259,Beginner,4.9,29000,True,Specialization
259,260,Beginner,4.7,7800,True,Course
260,261,Beginner,4.6,136000,True,Professional Certificate
261,262,Intermediate,4.8,145000,True,Specialization
262,263,Beginner,4.6,86000,True,Professional Certificate
263,264,Beginner,4.6,77000,True,Professional Certificate
264,265,Beginner,4.8,43000,True,Professional Certificate
265,266,Beginner,4.8,159000,True,Professional Certificate
266,267,Beginner,4.8,119000,True,Professional Certificate
267,268,Beginner,4.8,34000,True,Professional Certificate
268,269,Beginner,4.8,196000,True,Professional Certificate
269,270,Beginner,4.8,86000,True,Professional Certificate
270,271,Beginner,4.9,29000,True,Specialization
271,272,Beginner,4.7,7800,True,Course
272,273,Beginner,4.6,136000,True,Professional Certificate
273,274,Intermediate,4.8,145000,True,Specialization
274,275,Beginner,4.6,86000,True,Professional Certificate
275,276,Beginner,4.6,77000,True,Professional Certificate
276,277,Beginner,4.8,43000,True,Professional Certificate
277,278,Beginner,4.8,159000,True,Professional Certificate
278,279,Beginner,4.8,119000,True,Professional Certificate
279,280,Beginner,4.8,34000,True,Professional Certificate
280,281,Beginner,4.8,196000,True,Professional Certificate
281,282,Beginner,4.8,86000,True,Professional Certificate
282,283,Beginner,4.9,29000,True,Specialization
283,284,Beginner,4.7,7800,True,Course
284,285,Beginner,4.6,136000,True,Professional Certificate
285,286,Intermediate,4.8,145000,True,Specialization
286,287,Beginner,4.6,86000,True,Professional Certificate
287,288,Beginner,4.6,77000,True,Professional Certificate
288,289,Beginner,4.8,43000,True,Professional Certificate
289,290,Beginner,4.8,159000,True,Professional Certificate
290,291,Beginner,4.8,119000,True,Professional Certificate
291,292,Beginner,4.8,34000,True,Professional Certificate
292,293,Beginner,4.8,196000,True,Professional Certificate
293,294,Beginner,4.8,86000,True,Professional Certificate
294,295,Beginner,4.9,29000,True,Specialization
295,296,Beginner,4.7,7800,True,Course
296,297,Beginner,4.6,136000,True,Professional Certificate
297,298,Intermediate,4.8,145000,True,Specialization
298,299,Beginner,4.6,86000,True,Professional Certificate
299,300,Beginner,4.6,77000,True,Professional Certificate
300,301,Beginner,4.8,43000,True,Professional Certificate
301,302,Beginner,4.8,159000,True,Professional Certificate
302,303,Beginner,4.8,119000,True,Professional Certificate
303,304,Beginner,4.8,34000,True,Professional Certificate
304,305,Beginner,4.8,196000,True,Professional Certificate
305,306,Beginner,4.8,86000,True,Professional Certificate
306,307,Beginner,4.9,29000,True,Specialization
307,308,Beginner,4.7,7800,True,Course
308,309,Beginner,4.6,136000,True,Professional Certificate
309,310,Intermediate,4.8,145000,True,Specialization
310,311,Beginner,4.6,86000,True,Professional Certificate
311,312,Beginner,4.6,77000,True,Professional Certificate
312,313,Beginner,4.8,43000,True,Professional Certificate
313,314,Beginner,4.8,159000,True,Professional Certificate
314,315,Beginner,4.8,119000,True,Professional Certificate
315,316,Beginner,4.8,34000,True,Professional Certificate
316,317,Beginner,4.8,196000,True,Professional Certificate
317,318,Beginner,4.8,86000,True,Professional Certificate
318,319,Beginner,4.9,29000,True,Specialization
319,320,Beginner,4.7,7800,True,Course
320,321,Beginner,4.6,136000,True,Professional Certificate
321,322,Intermediate,4.8,145000,True,Specialization
322,323,Beginner,4.6,86000,True,Professional Certificate
323,324,Beginner,4.6,77000,True,Professional Certificate
324,325,Beginner,4.8,43000,True,Professional Certificate
325,326,Beginner,4.8,159000,True,Professional Certificate
326,327,Beginner,4.8,119000,True,Professional Certificate
327,328,Beginner,4.8,34000,True,Professional Certificate
328,329,Beginner,4.8,196000,True,Professional Certificate
329,330,Beginner,4.8,86000,True,Professional Certificate
330,331,Beginner,4.9,29000,True,Specialization
331,332,Beginner,4.7,7800,True,Course
332,333,Beginner,4.6,136000,True,Professional Certificate
333,334,Intermediate,4.8,145000,True,Specialization
334,335,Beginner,4.6,86000,True,Professional Certificate
335,336,Beginner,4.6,77000,True,Professional Certificate
336,337,Beginner,4.8,43000,True,Professional Certificate
337,338,Beginner,4.8,159000,True,Professional Certificate
338,339,Beginner,4.8,119000,True,Professional Certificate
339,340,Beginner,4.8,34000,True,Professional Certificate
340,341,Beginner,4.8,196000,True,Professional Certificate
341,342,Beginner,4.8,86000,True,Professional Certificate
342,343,Beginner,4.9,29000,True,Specialization
343,344,Beginner,4.7,7800,True,Course
344,345,Beginner,4.6,136000,True,Professional Certificate
345,346,Intermediate,4.8,145000,True,Specialization
346,347,Beginner,4.6,86000,True,Professional Certificate
347,348,Beginner,4.6,77000,True,Professional Certificate
348,349,Beginner,4.8,43000,True,Professional Certificate
349,350,Beginner,4.8,159000,True,Professional Certificate
350,351,Beginner,4.8,119000,True,Professional Certificate
351,352,Beginner,4.8,34000,True,Professional Certificate
352,353,Beginner,4.8,196000,True,Professional Certificate
353,354,Beginner,4.8,86000,True,Professional Certificate
354,355,Beginner,4.9,29000,True,Specialization
355,356,Beginner,4.7,7800,True,Course
356,357,Beginner,4.6,136000,True,Professional Certificate
357,358,Intermediate,4.8,145000,True,Specialization
358,359,Beginner,4.6,86000,True,Professional Certificate
359,360,Beginner,4.6,77000,True,Professional Certificate
360,361,Beginner,4.8,43000,True,Professional Certificate
361,362,Beginner,4.8,159000,True,Professional Certificate
362,363,Beginner,4.8,119000,True,Professional Certificate
363,364,Beginner,4.8,34000,True,Professional Certificate
364,365,Beginner,4.8,196000,True,Professional Certificate
365,366,Beginner,4.8,86000,True,Professional Certificate
366,367,Beginner,4.9,29000,True,Specialization
367,368,Beginner,4.7,7800,True,Course
368,369,Beginner,4.6,136000,True,Professional Certificate
369,370,Intermediate,4.8,145000,True,Specialization
370,371,Beginner,4.6,86000,True,Professional Certificate
371,372,Beginner,4.6,77000,True,Professional Certificate
372,373,Beginner,4.8,43000,True,Professional Certificate
373,374,Beginner,4.8,159000,True,Professional Certificate
374,375,Beginner,4.8,119000,True,Professional Certificate
375,376,Beginner,4.8,34000,True,Professional Certificate
376,377,Beginner,4.8,196000,True,Professional Certificate
377,378,Beginner,4.8,86000,True,Professional Certificate
378,379,Beginner,4.9,29000,True,Specialization
379,380,Beginner,4.7,7800,True,Course
380,381,Beginner,4.6,136000,True,Professional Certificate
381,382,Intermediate,4.8,145000,True,Specialization
382,383,Beginner,4.6,86000,True,Professional Certificate
383,384,Beginner,4.6,77000,True,Professional Certificate
384,385,Beginner,4.8,43000,True,Professional Certificate
385,386,Beginner,4.8,159000,True,Professional Certificate
386,387,Beginner,4.8,119000,True,Professional Certificate
387,388,Beginner,4.8,34000,True,Professional Certificate
388,389,Beginner,4.8,196000,True,Professional Certificate
389,390,Beginner,4.8,86000,True,Professional Certificate
390,391,Beginner,4.9,29000,True,Specialization
391,392,Beginner,4.7,7800,True,Course
392,393,Beginner,4.6,136000,True,Professional Certificate
393,394,Intermediate,4.8,145000,True,Specialization
394,395,Beginner,4.6,86000,True,Professional Certificate
395,396,Beginner,4.6,77000,True,Professional Certificate
396,397,Beginner,4.8,43000,True,Professional Certificate
397,398,Beginner,4.8,159000,True,Professional Certificate
398,399,Beginner,4.8,119000,True,Professional Certificate
399,400,Beginner,4.8,34000,True,Professional Certificate
400,401,Beginner,4.8,196000,True,Professional Certificate
401,402,Beginner,4.8,86000,True,Professional Certificate
402,403,Beginner,4.9,29000,True,Specialization
403,404,Beginner,4.7,7800,True,Course
404,405,Beginner,4.6,136000,True,Professional Certificate
405,406,Intermediate,4.8,145000,True,Specialization
406,407,Beginner,4.6,86000,True,Professional Certificate
407,408,Beginner,4.6,77000,True,Professional Certificate
408,409,Beginner,4.8,43000,True,Professional Certificate
409,410,Beginner,4.8,159000,True,Professional Certificate
410,411,Beginner,4.8,119000,True,Professional Certificate
411,412,Beginner,4.8,34000,True,Professional Certificate
412,413,Beginner,4.8,196000,True,Professional Certificate
413,414,Beginner,4.8,86000,True,Professional Certificate
414,415,Beginner,4.9,29000,True,Specialization
415,416,Beginner,4.7,7800,True,Course
416,417,Beginner,4.6,136000,True,Professional Certificate
417,418,Intermediate,4.8,145000,True,Specialization
418,419,Beginner,4.6,86000,True,Professional Certificate
419,420,Beginner,4.6,77000,True,Professional Certificate
420,421,Beginner,4.8,43000,True,Professional Certificate
421,422,Beginner,4.8,159000,True,Professional Certificate
422,423,Beginner,4.8,119000,True,Professional Certificate
423,424,Beginner,4.8,34000,True,Professional Certificate
424,425,Beginner,4.8,196000,True,Professional Certificate
425,426,Beginner,4.8,86000,True,Professional Certificate
426,427,Beginner,4.9,29000,True,Specialization
427,428,Beginner,4.7,7800,True,Course
428,429,Beginner,4.6,136000,True,Professional Certificate
429,430,Intermediate,4.8,145000,True,Specialization
430,431,Beginner,4.6,86000,True,Professional Certificate
431,432,Beginner,4.6,77000,True,Professional Certificate
432,433,Beginner,4.8,43000,True,Professional Certificate
433,434,Beginner,4.8,159000,True,Professional Certificate
434,435,Beginner,4.8,119000,True,Professional Certificate
435,436,Beginner,4.8,34000,True,Professional Certificate
436,437,Beginner,4.8,196000,True,Professional Certificate
437,438,Beginner,4.8,86000,True,Professional Certificate
438,439,Beginner,4.9,29000,True,Specialization
439,440,Beginner,4.7,7800,True,Course
440,441,Beginner,4.6,136000,True,Professional Certificate
441,442,Intermediate,4.8,145000,True,Specialization
442,443,Beginner,4.6,86000,True,Professional Certificate
443,444,Beginner,4.6,77000,True,Professional Certificate
444,445,Beginner,4.8,43000,True,Professional Certificate
445,446,Beginner,4.8,159000,True,Professional Certificate
446,447,Beginner,4.8,119000,True,Professional Certificate
447,448,Beginner,4.8,34000,True,Professional Certificate
448,449,Beginner,4.8,196000,True,Professional Certificate
449,450,Beginner,4.8,86000,True,Professional Certificate
450,451,Beginner,4.9,29000,True,Specialization
451,452,Beginner,4.7,7800,True,Course
452,453,Beginner,4.6,136000,True,Professional Certificate
453,454,Intermediate,4.8,145000,True,Specialization
454,455,Beginner,4.6,86000,True,Professional Certificate
455,456,Beginner,4.6,77000,True,Professional Certificate
456,457,Beginner,4.8,43000,True,Professional Certificate
457,458,Beginner,4.8,159000,True,Professional Certificate
458,459,Beginner,4.8,119000,True,Professional Certificate
459,460,Beginner,4.8,34000,True,Professional Certificate
460,461,Beginner,4.8,196000,True,Professional Certificate
461,462,Beginner,4.8,86000,True,Professional Certificate
462,463,Beginner,4.9,29000,True,Specialization
463,464,Beginner,4.7,7800,True,Course
464,465,Beginner,4.6,136000,True,Professional Certificate
465,466,Intermediate,4.8,145000,True,Specialization
466,467,Beginner,4.6,86000,True,Professional Certificate
467,468,Beginner,4.6,77000,True,Professional Certificate
468,469,Beginner,4.8,43000,True,Professional Certificate
469,470,Beginner,4.8,159000,True,Professional Certificate
470,471,Beginner,4.8,119000,True,Professional Certificate
471,472,Beginner,4.8,34000,True,Professional Certificate
472,473,Beginner,4.8,196000,True,Professional Certificate
473,474,Beginner,4.8,86000,True,Professional Certificate
474,475,Beginner,4.9,29000,True,Specialization
475,476,Beginner,4.7,7800,True,Course
476,477,Beginner,4.6,136000,True,Professional Certificate
477,478,Intermediate,4.8,145000,True,Specialization
478,479,Beginner,4.6,86000,True,Professional Certificate
479,480,Beginner,4.6,77000,True,Professional Certificate
480,481,Beginner,4.8,43000,True,Professional Certificate
481,482,Beginner,4.8,159000,True,Professional Certificate
482,483,Beginner,4.8,119000,True,Professional Certificate
483,484,Beginner,4.8,34000,True,Professional Certificate
484,485,Beginner,4.8,196000,True,Professional Certificate
485,486,Beginner,4.8,86000,True,Professional Certificate
486,487,Beginner,4.9,29000,True,Specialization
487,488,Beginner,4.7,7800,True,Course
488,489,Beginner,4.6,136000,True,Professional Certificate
489,490,Intermediate,4.8,145000,True,Specialization
490,491,Beginner,4.6,86000,True,Professional Certificate
491,492,Beginner,4.6,77000,True,Professional Certificate
492,493,Beginner,4.8,43000,True,Professional Certificate
493,494,Beginner,4.8,159000,True,Professional Certificate
494,495,Beginner,4.8,119000,True,Professional Certificate
495,496,Beginner,4.8,34000,True,Professional Certificate
496,497,Beginner,4.8,196000,True,Professional Certificate
497,498,Beginner,4.8,86000,True,Professional Certificate
498,499,Beginner,4.9,29000,True,Specialization
499,500,Beginner,4.7,7800,True,Course
500,501,Beginner,4.6,136000,True,Professional Certificate
501,502,Intermediate,4.8,145000,True,Specialization
502,503,Beginner,4.6,86000,True,Professional Certificate
503,504,Beginner,4.6,77000,True,Professional Certificate
504,505,Beginner,4.8,43000,True,Professional Certificate
505,506,Beginner,4.8,159000,True,Professional Certificate
506,507,Beginner,4.8,119000,True,Professional Certificate
507,508,Beginner,4.8,34000,True,Professional Certificate
508,509,Beginner,4.8,196000,True,Professional Certificate
509,510,Beginner,4.8,86000,True,Professional Certificate
510,511,Beginner,4.9,29000,True,Specialization
511,512,Beginner,4.7,7800,True,Course
512,513,Beginner,4.6,136000,True,Professional Certificate
513,514,Intermediate,4.8,145000,True,Specialization
514,515,Beginner,4.6,86000,True,Professional Certificate
515,516,Beginner,4.6,77000,True,Professional Certificate
516,517,Beginner,4.8,43000,True,Professional Certificate
517,518,Beginner,4.8,159000,True,Professional Certificate
518,519,Beginner,4.8,119000,True,Professional Certificate
519,520,Beginner,4.8,34000,True,Professional Certificate
520,521,Beginner,4.8,196000,True,Professional Certificate
521,522,Beginner,4.8,86000,True,Professional Certificate
522,523,Beginner,4.9,29000,True,Specialization
523,524,Beginner,4.7,7800,True,Course
524,525,Beginner,4.6,136000,True,Professional Certificate
525,526,Intermediate,4.8,145000,True,Specialization
526,527,Beginner,4.6,86000,True,Professional Certificate
527,528,Beginner,4.6,77000,True,Professional Certificate
528,529,Beginner,4.8,43000,True,Professional Certificate
529,530,Beginner,4.8,159000,True,Professional Certificate
530,531,Beginner,4.8,119000,True,Professional Certificate
531,532,Beginner,4.8,34000,True,Professional Certificate
532,533,Beginner,4.8,196000,True,Professional Certificate
533,534,Beginner,4.8,86000,True,Professional Certificate
534,535,Beginner,4.9,29000,True,Specialization
535,536,Beginner,4.7,7800,True,Course
536,537,Beginner,4.6,136000,True,Professional Certificate
537,538,Intermediate,4.8,145000,True,Specialization
538,539,Beginner,4.6,86000,True,Professional Certificate
539,540,Beginner,4.6,77000,True,Professional Certificate
540,541,Beginner,4.8,43000,True,Professional Certificate
541,542,Beginner,4.8,159000,True,Professional Certificate
542,543,Beginner,4.8,119000,True,Professional Certificate
543,544,Beginner,4.8,34000,True,Professional Certificate
544,545,Beginner,4.8,196000,True,Professional Certificate
545,546,Beginner,4.8,86000,True,Professional Certificate
546,547,Beginner,4.9,29000,True,Specialization
547,548,Beginner,4.7,7800,True,Course
548,549,Beginner,4.6,136000,True,Professional Certificate
549,550,Intermediate,4.8,145000,True,Specialization
550,551,Beginner,4.6,86000,True,Professional Certificate
551,552,Beginner,4.6,77000,True,Professional Certificate
552,553,Beginner,4.8,43000,True,Professional Certificate
553,554,Beginner,4.8,159000,True,Professional Certificate
554,555,Beginner,4.8,119000,True,Professional Certificate
555,556,Beginner,4.8,34000,True,Professional Certificate
556,557,Beginner,4.8,196000,True,Professional Certificate
557,558,Beginner,4.8,86000,True,Professional Certificate
558,559,Beginner,4.9,29000,True,Specialization
559,560,Beginner,4.7,7800,True,Course
560,561,Beginner,4.6,136000,True,Professional Certificate
561,562,Intermediate,4.8,145000,True,Specialization
562,563,Beginner,4.6,86000,True,Professional Certificate
563,564,Beginner,4.6,77000,True,Professional Certificate
564,565,Beginner,4.8,43000,True,Professional Certificate
565,566,Beginner,4.8,159000,True,Professional Certificate
566,567,Beginner,4.8,119000,True,Professional Certificate
567,568,Beginner,4.8,34000,True,Professional Certificate
568,569,Beginner,4.8,196000,True,Professional Certificate
569,570,Beginner,4.8,86000,True,Professional Certificate
570,571,Beginner,4.9,29000,True,Specialization
571,572,Beginner,4.7,7800,True,Course
572,573,Beginner,4.6,136000,True,Professional Certificate
573,574,Intermediate,4.8,145000,True,Specialization
574,575,Beginner,4.6,86000,True,Professional Certificate
575,576,Beginner,4.6,77000,True,Professional Certificate
576,577,Beginner,4.8,43000,True,Professional Certificate
577,578,Beginner,4.8,159000,True,Professional Certificate
578,579,Beginner,4.8,119000,True,Professional Certificate
579,580,Beginner,4.8,34000,True,Professional Certificate
580,581,Beginner,4.8,196000,True,Professional Certificate
581,582,Beginner,4.8,86000,True,Professional Certificate
582,583,Beginner,4.9,29000,True,Specialization
583,584,Beginner,4.7,7800,True,Course
584,585,Beginner,4.6,136000,True,Professional Certificate
585,586,Intermediate,4.8,145000,True,Specialization
586,587,Beginner,4.6,86000,True,Professional Certificate
587,588,Beginner,4.6,77000,True,Professional Certificate
588,589,Beginner,4.8,43000,True,Professional Certificate
589,590,Beginner,4.8,159000,True,Professional Certificate
590,591,Beginner,4.8,119000,True,Professional Certificate
591,592,Beginner,4.8,34000,True,Professional Certificate
592,593,Beginner,4.8,196000,True,Professional Certificate
593,594,Beginner,4.8,86000,True,Professional Certificate
594,595,Beginner,4.9,29000,True,Specialization
595,596,Beginner,4.7,7800,True,Course
596,597,Beginner,4.6,136000,True,Professional Certificate
597,598,Intermediate,4.8,145000,True,Specialization
598,599,Beginner,4.6,86000,True,Professional Certificate
599,600,Beginner,4.6,77000,True,Professional Certificate
600,601,Beginner,4.8,43000,True,Professional Certificate
601,602,Beginner,4.8,159000,True,Professional Certificate
602,603,Beginner,4.8,119000,True,Professional Certificate
603,604,Beginner,4.8,34000,True,Professional Certificate
604,605,Beginner,4.8,196000,True,Professional Certificate
605,606,Beginner,4.8,86000,True,Professional Certificate
606,607,Beginner,4.9,29000,True,Specialization
607,608,Beginner,4.7,7800,True,Course
608,609,Beginner,4.6,136000,True,Professional Certificate
609,610,Intermediate,4.8,145000,True,Specialization
610,611,Beginner,4.6,86000,True,Professional Certificate
611,612,Beginner,4.6,77000,True,Professional Certificate
612,613,Beginner,4.8,43000,True,Professional Certificate
613,614,Beginner,4.8,159000,True,Professional Certificate
614,615,Beginner,4.8,119000,True,Professional Certificate
615,616,Beginner,4.8,34000,True,Professional Certificate
616,617,Beginner,4.8,196000,True,Professional Certificate
617,618,Beginner,4.8,86000,True,Professional Certificate
618,619,Beginner,4.9,29000,True,Specialization
619,620,Beginner,4.7,7800,True,Course
620,621,Beginner,4.6,136000,True,Professional Certificate
621,622,Intermediate,4.8,145000,True,Specialization
622,623,Beginner,4.6,86000,True,Professional Certificate
623,624,Beginner,4.6,77000,True,Professional Certificate
624,625,Beginner,4.8,43000,True,Professional Certificate
625,626,Beginner,4.8,159000,True,Professional Certificate
626,627,Beginner,4.8,119000,True,Professional Certificate
627,628,Beginner,4.8,34000,True,Professional Certificate
628,629,Beginner,4.8,196000,True,Professional Certificate
629,630,Beginner,4.8,86000,True,Professional Certificate
630,631,Beginner,4.9,29000,True,Specialization
631,632,Beginner,4.7,7800,True,Course
632,633,Beginner,4.6,136000,True,Professional Certificate
633,634,Intermediate,4.8,145000,True,Specialization
634,635,Beginner,4.6,86000,True,Professional Certificate
635,636,Beginner,4.6,77000,True,Professional Certificate
636,637,Beginner,4.8,43000,True,Professional Certificate
637,638,Beginner,4.8,159000,True,Professional Certificate
638,639,Beginner,4.8,119000,True,Professional Certificate
639,640,Beginner,4.8,34000,True,Professional Certificate
640,641,Beginner,4.8,196000,True,Professional Certificate
641,642,Beginner,4.8,86000,True,Professional Certificate
642,643,Beginner,4.9,29000,True,Specialization
643,644,Beginner,4.7,7800,True,Course
644,645,Beginner,4.6,136000,True,Professional Certificate
645,646,Intermediate,4.8,145000,True,Specialization
646,647,Beginner,4.6,86000,True,Professional Certificate
647,648,Beginner,4.6,77000,True,Professional Certificate
648,649,Beginner,4.8,43000,True,Professional Certificate
649,650,Beginner,4.8,159000,True,Professional Certificate
650,651,Beginner,4.8,119000,True,Professional Certificate
651,652,Beginner,4.8,34000,True,Professional Certificate
652,653,Beginner,4.8,196000,True,Professional Certificate
653,654,Beginner,4.8,86000,True,Professional Certificate
654,655,Beginner,4.9,29000,True,Specialization
655,656,Beginner,4.7,7800,True,Course
656,657,Beginner,4.6,136000,True,Professional Certificate
657,658,Intermediate,4.8,145000,True,Specialization
658,659,Beginner,4.6,86000,True,Professional Certificate
659,660,Beginner,4.6,77000,True,Professional Certificate
660,661,Beginner,4.8,43000,True,Professional Certificate
661,662,Beginner,4.8,159000,True,Professional Certificate
662,663,Beginner,4.8,119000,True,Professional Certificate
663,664,Beginner,4.8,34000,True,Professional Certificate
664,665,Beginner,4.8,196000,True,Professional Certificate
665,666,Beginner,4.8,86000,True,Professional Certificate
666,667,Beginner,4.9,29000,True,Specialization
667,668,Beginner,4.7,7800,True,Course
668,669,Beginner,4.6,136000,True,Professional Certificate
669,670,Intermediate,4.8,145000,True,Specialization
670,671,Beginner,4.6,86000,True,Professional Certificate
671,672,Beginner,4.6,77000,True,Professional Certificate
672,673,Beginner,4.8,43000,True,Professional Certificate
673,674,Beginner,4.8,159000,True,Professional Certificate
674,675,Beginner,4.8,119000,True,Professional Certificate
675,676,Beginner,4.8,34000,True,Professional Certificate
676,677,Beginner,4.8,196000,True,Professional Certificate
677,678,Beginner,4.8,86000,True,Professional Certificate
678,679,Beginner,4.9,29000,True,Specialization
679,680,Beginner,4.7,7800,True,Course
680,681,Beginner,4.6,136000,True,Professional Certificate
681,682,Intermediate,4.8,145000,True,Specialization
